REP,COL,ROW,PLOT,FAMILY,DAM,SIRE,TYPE,CLONE,SEX,STC.Y0,HT,HCL,CLS,LIG,ASH,CDIA,FORM,STN,SDIA,SA,LFW,LA,LFL,LFWT,LFP,SLA,SPAD1,RUST
3,12,246,3265,317,9882-41,9882-34,progeny,11X-317-254,F,2,293,18.51919928,39.49962628,26.82608327,1.506737078,26.2,49.3183033,15,9.133333333,10.10807436,0.1032,11.04,8.05,1.64,17.04,106.9767442,59.9,0.001
3,12,248,3267,317,9882-41,9882-34,progeny,10X-317-078,M,1,351,17.77306255,38.92594543,28.46138089,1.770859738,44.1,34.65054014,12,8.75,8.160286918,0.1179,16.37,9.77,2.03,20.61,138.8464801,55.4,0.11
3,12,250,3269,82,94006,94001,progeny,12X-082-030,F,2,285,17.90510287,37.14133117,28.10949475,2.240162844,26.6,48.88868561,10,11,10.08451242,0.2044,23.92,11.83,2.57,24.42,117.0254403,65.8,NA
3,12,252,3271,317,9882-41,9882-34,progeny,11X-317-265,F,2,336,18.05326268,39.83054303,27.60075831,1.60962741,47.4,32.74255685,23,8.869565217,15.11106066,0.1278,15.52,9.81,1.97,20.58,121.4397496,56.2,0.03
3,12,254,3273,317,9882-41,9882-34,progeny,10X-317-198,M,0,274,18.34035432,39.72122483,26.87263351,1.851694226,18.4,58.88168875,13,6.615384615,4.822344723,0.0818,11.64,7.91,1.85,16.56,142.2982885,46.6,0.01
3,12,255,3274,82,94006,94001,progeny,12X-082-033,F,2,303,17.81026443,37.77495602,28.00060771,2.0975402,38.4,38.44078876,12,7.916666667,6.573782628,0.0883,12.21,8,1.9,16.83,138.2785957,60.4,NA
3,12,257,3276,317,9882-41,9882-34,progeny,11X-317-231,F,2,329,18.49836845,38.90332653,27.05157505,2.038708703,26.9,48.57011779,17,9.176470588,11.87522023,0.1392,20.73,9.9,2.51,22.26,148.9224138,47.2,0.04
3,12,258,3277,317,9882-41,9882-34,progeny,11X-317-193,M,2,326,18.14906404,40.54307642,26.45232737,1.737809868,35.6,40.56946955,23,9.260869565,16.02997651,0.0837,11.59,8.58,1.58,18.08,138.4707288,59.8,0.01
3,12,259,3278,317,9882-41,9882-34,progeny,11X-317-044,F,2,278,18.22379059,38.63907066,28.06612267,1.767655291,27.9,47.53043832,11,7.818181818,5.686282703,0.0805,10.36,7.5,1.62,16.16,128.6956522,51.4,0.01
3,12,261,3280,317,9882-41,9882-34,progeny,11X-317-250,M,2,285,17.66103494,36.84071782,28.94479885,2.152446657,31.8,43.78582037,18,8.388888889,10.53218937,0.0868,11.24,8.5,1.6,17.89,129.4930876,53.1,0.01
3,12,266,3285,82,94006,94001,progeny,12X-082-063,F,2,317,17.96862867,39.98258336,27.10603968,1.568755175,39.1,37.93782795,20,8.95,13.40674665,0.1247,15.05,9.51,1.92,19.74,120.6896552,54.9,NA
3,12,267,3286,317,9882-41,9882-34,progeny,10X-317-164,M,2,280,17.56639625,37.18937178,28.74716279,2.067860336,48.5,32.14745609,8,9.625,6.00829595,0.1888,22.66,9.98,2.73,21.49,120.0211864,54.9,0.005
3,12,269,3288,82,94006,94001,progeny,12X-082-101,F,2,286,18.03626421,36.46366094,28.63705423,2.084553834,40.9,36.694668,14,11.21428571,14.94612705,0.1447,17.13,9.62,2.3,20.63,118.3828611,51,NA
3,12,270,3289,317,9882-41,9882-34,progeny,10X-317-178,M,2,262,18.37968241,39.13729116,26.65853127,1.878789599,26.5,48.99556736,10,7.7,4.861614631,0.1227,15,9.46,1.98,19.96,122.2493888,58.6,0.001
3,12,271,3290,317,9882-41,9882-34,progeny,11X-317-258,F,1,255,18.93720722,40.20981312,26.46191216,1.752625195,38.5,38.36824774,21,7.333333333,9.189158512,0.1025,11.2,8.62,1.66,17.48,109.2682927,21.4,0.1
3,12,272,3291,317,9882-41,9882-34,progeny,10X-317-203,M,0,254,19.73987701,35.80313262,28.4363972,2.540284664,22.9,53.08201022,15,8.266666667,8.325220532,0.0909,10.39,7.81,1.63,16.43,114.3014301,34.2,0.001
4,13,1,3292,317,9882-41,9882-34,progeny,11X-317-211,F,2,255,17.64996371,36.17723405,28.95348991,2.264014374,37.2,39.32964266,16,7.625,7.93252145,0.1112,12.27,8.03,1.99,17.62,110.3417266,53,0
4,13,2,3293,317,9882-41,9882-34,progeny,10X-317-003,F,0,235,17.63398418,36.07136073,28.4979861,2.601630622,22.4,53.68753101,9,6.444444444,3.157300617,0.1019,11.97,8.87,1.7,18.09,117.468106,51,0.04
4,13,4,3295,317,9882-41,9882-34,progeny,10X-317-109,F,2,329,19.25141331,38.86173659,27.18495697,1.890145671,29.6,45.83915913,25,8.72,16.24203402,0.1312,17.73,9.85,2.16,21.3,135.1371951,54.9,0.04
4,13,6,3297,317,9882-41,9882-34,progeny,11X-317-221,F,1,331,18.34234449,39.86006199,26.80811043,1.957910017,31.2,44.33120805,25,8.92,16.5483393,0.1099,14.71,7.46,2.46,17.18,133.8489536,51.7,0.05
4,13,9,3300,317,9882-41,9882-34,progeny,11X-317-125,M,2,333,18.3789568,39.64382704,26.96513761,1.609327853,26.7,48.78215074,21,8.666666667,13.3831847,0.0922,13.37,8.54,1.89,18.39,145.010846,56.4,0.01
4,13,12,3303,317,9882-41,9882-34,progeny,10X-317-171,F,2,317,17.41919636,38.21687933,28.95352277,1.900797138,23.8,52.01586186,15,9.933333333,12.49568478,0.1032,14.63,9.34,2.01,19.89,141.7635659,60.3,0.01
4,13,13,3304,317,9882-41,9882-34,progeny,11X-317-067,M,1,286,18.7883625,37.77963096,27.66763617,1.950097207,25.5,50.08366976,20,8.8,13.36747674,0.1443,NA,NA,NA,NA,NA,23.7,0.18
4,13,14,3305,82,94006,94001,progeny,12X-082-019,F,2,320,18.37938595,40.29161042,26.74561257,1.628609422,35,41.05121019,29,9.482758621,23.25563962,0.1256,19.55,10.81,2.3,22.53,155.6528662,55.7,NA
4,13,19,3310,317,9882-41,9882-34,progeny,11X-317-106,M,2,328,17.65768178,36.22210109,29.17088818,2.342579506,32.5,43.1629436,22,8.090909091,12.04800783,0.105,15.41,9.12,2.02,19.76,146.7619048,43.7,0.16
4,13,20,3311,317,9882-41,9882-34,progeny,11X-317-153,F,1,254,17.49432833,35.4606043,29.0972263,2.673545443,29.1,46.32685533,19,8.105263158,10.50862743,0.1553,22.17,10.87,2.57,22.78,142.7559562,48,0.18
4,13,23,3314,317,9882-41,9882-34,progeny,10X-317-040,F,1,309,18.26560082,38.21717503,27.72674119,1.836612356,32.4,43.25105396,21,8.333333333,12.43285293,0.0688,10.45,8.16,1.65,17.13,151.8895349,50.1,0.07
4,13,25,3316,317,9882-41,9882-34,progeny,10X-317-063,F,2,389,17.53358058,35.42680836,29.34442557,2.459677336,22.3,53.8097789,15,10.6,14.22356074,0.1399,17.69,9.91,2.03,21.55,126.4474625,48.2,0.1
4,13,27,3318,317,9882-41,9882-34,progeny,10X-317-193,M,2,303,18.26401434,37.43299813,27.65212382,2.199241165,23.7,52.13282551,15,7.4,6.903649856,0.0644,8.39,6.92,1.5,14.49,130.2795031,52.6,0.02
4,13,30,3321,317,9882-41,9882-34,progeny,11X-317-183,F,1,281,18.37577013,36.75340229,27.00603639,2.239469546,36.8,39.63362286,17,8.235294118,9.801769079,0.1612,19.23,10.59,2.24,22.76,119.292804,51.1,0.05
4,13,31,3322,317,9882-41,9882-34,progeny,11X-317-294,M,2,311,17.59205105,37.43093285,27.8640923,2.285169149,24.5,51.20747812,15,8.6,9.699667318,0.1487,19.9,10.77,2.23,22.92,133.8264963,44,0.001
4,13,34,3325,317,9882-41,9882-34,progeny,11X-317-003,F,1,359,17.95196568,40.13055559,26.80117121,1.873443681,32.5,43.1629436,20,9.85,16.37555171,0.136,17.49,9.26,2.32,20.46,128.6029412,58.6,0.08
4,13,35,3326,317,9882-41,9882-34,progeny,11X-317-235,F,2,297,18.49823275,37.85940341,27.53460119,1.89474848,21.5,54.80160011,13,8.615384615,8.042477193,0.0846,10.29,8.03,1.55,16.89,121.6312057,57.6,0.04
4,13,36,3327,317,9882-41,9882-34,progeny,11X-317-036,F,1,264,17.29460954,36.87900793,28.5034415,2.515805371,21.2,55.17991719,7,7.857142857,3.589269607,0.0833,12.19,8.17,1.78,17.57,146.3385354,46,0.14
4,13,37,3328,82,94006,94001,progeny,12X-082-041,F,2,313,18.28196023,39.81695076,26.00531439,2.058193182,38.3,38.51356193,13,11.15384615,13.59524221,0.1418,19.97,9.96,2.57,21.47,140.832158,51.7,NA
4,13,42,3333,317,9882-41,9882-34,progeny,10X-317-134,M,2,355,18.13134172,37.54018511,27.83405092,1.863735033,30.9,44.60795289,15,8.533333333,9.51902574,0.1307,16.02,9.57,2.09,20.95,122.5707728,53.1,0.03
4,13,43,3334,82,94006,94001,progeny,12X-082-078,F,2,357,17.76499796,38.75879449,27.17666531,2.005213508,39.1,37.93782795,16,8.5,9.817477042,0.1148,16.93,8.81,2.35,19.3,147.4738676,51.9,NA
4,13,44,3335,317,9882-41,9882-34,progeny,10X-317-176,M,2,309,18.75777093,38.6112787,27.06860228,1.910712831,30.6,44.88743476,16,8.4375,9.99811862,0.1036,14.66,8.92,2.02,18.95,141.5057915,49,0.02
4,13,46,3337,317,9882-41,9882-34,progeny,11X-317-184,M,2,341,17.91713739,38.92424078,28.07547239,1.79487181,17.1,60.70654544,10,7.9,5.599888905,0.0699,11.05,8.17,1.73,17.26,158.0829757,51.1,0.01
4,13,47,3338,317,9882-41,9882-34,progeny,10X-317-073,F,1,332,18.08977447,37.52417609,27.81318426,2.051003701,23.7,52.13282551,17,8.411764706,10.81493271,0.1273,15.29,8.92,2.1,19.48,120.1099764,36.6,0.01
4,13,51,3342,317,9882-41,9882-34,progeny,11X-317-181,F,2,274,18.20380988,38.31461692,27.64366916,1.566720781,23.2,52.72324693,23,7.695652174,11.60033087,0.1118,17.93,9.04,2.35,20.13,160.3756708,58.1,0.005
4,13,52,3343,317,9882-41,9882-34,progeny,10X-317-120,M,1,369,18.80362468,38.81914261,26.8910587,1.574172011,22.4,53.68753101,17,9.941176471,14.22356074,0.1548,19.25,9.75,2.38,21.54,124.3540052,38.7,0.1
4,13,54,3345,317,9882-41,9882-34,progeny,10X-317-049,M,2,406,18.20286868,38.63783902,27.64028657,1.599093156,30.2,45.26438208,21,9.523809524,18.40973295,0.1328,19.97,10.26,2.41,22.26,150.376506,52.3,0
4,13,56,3347,82,94006,94001,progeny,12X-082-063,F,2,335,17.26476148,37.03587377,28.93604425,2.206329302,35.6,40.56946955,29,9.862068966,23.42057323,0.0991,12.28,8.56,1.8,18.3,123.9152371,55,NA
4,13,57,3348,317,9882-41,9882-34,progeny,11X-317-118,F,2,334,17.94186135,38.33601131,28.57835381,1.647771872,25.4,50.19442891,18,8.444444444,10.99557429,0.1392,20.96,10.67,2.42,22.87,150.5747126,52.5,0.02
4,13,58,3349,317,9882-41,9882-34,progeny,10X-317-097,F,2,339,17.36464459,37.35656885,28.47261369,2.204279153,23.6,52.25016165,20,8.4,12.73915821,0.1746,24.3,11.66,2.51,25.13,139.1752577,50.7,0.04
4,13,59,3350,317,9882-41,9882-34,progeny,11X-317-111,F,2,347,19.73796159,39.35572066,26.01739562,1.42835265,31.9,43.69596092,28,8.857142857,18.84955592,0.1023,15,8.95,1.99,19.28,146.627566,53.4,0
4,13,62,3353,317,9882-41,9882-34,progeny,11X-317-048,M,1,305,17.88849277,35.16360161,29.15192973,2.318737965,25.4,50.19442891,22,7.636363636,11.16836188,0.197,23.28,17.27,1.81,34.74,118.1725888,56.8,0.1
4,13,63,3354,82,94006,94001,progeny,12X-082-024,F,2,338,17.37477883,38.62601294,27.89991211,2.113503405,31.9,43.69596092,26,8.346153846,15.68440132,0.1508,19.67,11.09,2.24,23.52,130.4376658,49.8,NA
4,13,67,3358,317,9882-41,9882-34,progeny,10X-317-015,F,2,317,18.06938211,37.20632802,28.18044858,2.108145656,30,45.45471886,20,8,10.74424688,0.1227,16.35,8.63,2.34,19.28,133.2518337,56.1,0.07
4,13,68,3359,317,9882-41,9882-34,progeny,11X-317-146,F,1,340,17.97502279,36.54714392,28.5405936,2.186435996,39.3,37.79617245,31,8.935483871,21.44922384,0.1287,18.47,10.25,2.23,22.01,143.5120435,54.7,0.01
4,13,71,3362,317,9882-41,9882-34,progeny,10X-317-203,M,0,275,18.32827786,36.58057355,28.43627604,2.16218202,24.5,51.20747812,17,7.588235294,8.223118771,0.0993,14.22,9.72,1.99,20.18,143.2024169,32,0
4,13,75,3366,317,9882-41,9882-34,progeny,11X-317-209,F,1,307,18.4306318,38.00982412,27.65605757,1.763772674,34.1,41.79167088,25,8.84,16.5483393,0.1519,18.79,9.45,2.34,21.07,123.6998025,48,0.08
4,13,77,3368,317,9882-41,9882-34,progeny,10X-317-133,F,1,312,18.7269163,38.85736332,26.36602329,1.683533018,30.1,45.35939437,23,8.217391304,13.28108294,0.1105,15.09,9.62,2,19.83,136.561086,52.6,0.05
4,13,78,3369,317,9882-41,9882-34,progeny,11X-317-016,F,2,310,17.72543771,38.09518137,27.76875023,1.553507263,30.3,45.16968098,13,7.307692308,6.039711877,0.1236,15.86,8.89,2.11,19.37,128.3171521,60.1,0.01
4,13,81,3372,317,9882-41,9882-34,progeny,11X-317-255,F,0,232,18.01059287,34.99450632,29.06807025,2.265299659,19.4,57.52394265,7,8.142857143,3.793473129,0.0749,10.4,6.99,1.87,15.39,138.8518024,48.2,0.07
4,13,84,3375,317,9882-41,9882-34,progeny,11X-317-085,F,2,321,19.82479634,40.37827195,25.26625198,1.356393757,36.2,40.09700815,11,8.090909091,5.992587987,0.0887,11.88,8.22,1.73,17.57,133.934611,52.4,0.04
4,13,85,3376,317,9882-41,9882-34,progeny,10X-317-125,M,2,298,19.57307338,39.58150763,26.37165679,1.30997642,24,51.78304886,11,8.272727273,6.887941893,0.0789,11.24,8.07,1.7,17.24,142.4588086,50.9,0.08
4,13,87,3378,317,9882-41,9882-34,progeny,11X-317-141,M,2,282,19.76672813,39.77395155,25.90782602,1.266257219,31,44.51540184,17,8.117647059,9.581857593,0.1073,11.41,8.26,1.75,17.45,106.3373719,41.3,0.02
4,13,89,3380,317,9882-41,9882-34,progeny,11X-317-220,F,2,305,17.87629944,41.25380444,26.61631441,1.34856636,32.2,43.42814269,20,8.3,11.73384856,0.1154,14.14,8.92,1.95,19.06,122.5303293,62.7,0.1
4,13,92,3383,317,9882-41,9882-34,progeny,11X-317-069,M,1,344,17.86106752,37.19486456,28.21572529,1.876810948,40.7,36.82933267,26,8.807692308,17.55364895,0.1189,16.48,9.29,2.14,20.17,138.6038688,51.1,0.02
4,13,99,3390,317,9882-41,9882-34,progeny,11X-317-017,M,0,300,18.69878016,38.75782489,26.71485087,1.546848036,26,49.53521226,18,9.055555556,12.21294144,0.1302,17.3,9.58,2.13,20.71,132.8725038,60,0.14
4,13,100,3391,317,9882-41,9882-34,progeny,11X-317-137,M,2,324,18.7420401,37.54522022,27.56550735,2.190259548,29.8,45.64630852,32,8.25,18.09557368,0.0923,20.59,12.61,2.18,25.86,223.0769231,57.6,0.18
4,13,105,3396,317,9882-41,9882-34,progeny,11X-317-140,F,2,295,18.11269631,37.29373002,27.87782267,2.364223495,23.6,52.25016165,13,7.692307692,6.660176426,0.1423,16.15,9.74,1.97,21.25,113.4926212,42.8,0.05
4,13,108,3399,317,9882-41,9882-34,progeny,10X-317-168,F,2,327,18.29974094,40.5852492,27.02201726,1.354851339,24.1,51.66719787,18,9.166666667,12.82555201,0.1163,15.17,10.08,1.82,21.17,130.4385211,56.7,0.04
4,13,109,3400,82,94006,94001,progeny,12X-082-095,F,2,359,18.8013756,40.69140539,25.82533631,1.554856947,44.3,34.52937617,21,9.904761905,18.23694535,0.186,23.81,10.83,2.78,25.13,128.0107527,54.4,NA
4,13,110,3401,317,9882-41,9882-34,progeny,11X-317-070,M,1,263,19.29138348,41.36263163,26.10442691,1.099727471,38.4,38.44078876,22,8.136363636,12.30718922,0.1152,14.14,8.87,2.03,18.39,122.7430556,NA,0.09
4,13,111,3402,317,9882-41,9882-34,progeny,10X-317-020,M,1,318,18.41524,36.4148511,28.33372775,2.049736457,33,42.72669202,24,7.708333333,12.07156977,0.1116,14.75,9.27,2.08,19.35,132.1684588,51.7,0.12
4,13,112,3403,317,9882-41,9882-34,progeny,11X-317-265,F,2,373,18.38046063,36.86492503,28.58874291,2.000207904,39.7,37.51554686,26,8.884615385,17.53794099,0.1548,19.91,11.43,2.25,23.53,128.6175711,53.4,0.05
4,13,113,3404,317,9882-41,9882-34,progeny,11X-317-095,F,1,346,17.72914809,38.50841548,27.61873509,1.821793447,18.3,59.01966003,11,9,7.673340056,0.1138,15.53,9.23,2.22,19.08,136.4674868,47.4,0
4,13,114,3405,317,9882-41,9882-34,progeny,11X-317-033,F,2,309,20.15299299,42.12212108,24.44546778,1.155550624,29.6,45.83915913,20,8.6,13.46172452,0.095,13.25,8.35,1.99,18.31,139.4736842,60.4,0.08
4,13,115,3406,317,9882-41,9882-34,progeny,11X-317-167,F,2,321,19.49271398,40.05286703,26.41537592,1.511427703,18.6,58.60694595,8,9.75,6.283185307,0.1114,15.35,9.39,1.99,19.75,137.7917415,57.9,0.001
4,13,116,3407,317,9882-41,9882-34,progeny,10X-317-005,F,2,273,19.04694117,40.09251735,26.6629434,1.561179765,35,41.05121019,10,7.6,4.979424356,0.1084,12.31,8.9,1.7,18.77,113.5608856,53.5,0.02
4,13,120,3411,82,94006,94001,progeny,12X-082-105,M,1,388,18.39729948,39.7749011,27.4457282,1.493740822,39.2,37.8668876,31,8.35483871,19.78417974,0.0902,11.44,8.27,1.72,17.81,126.8292683,52.6,NA
4,13,121,3412,317,9882-41,9882-34,progeny,10X-317-129,M,1,349,17.24362186,35.77382695,29.75764574,2.477061535,37.4,39.17911354,28,7.5,13.80729971,0.0879,17.3,9.03,2.26,20.13,196.814562,47.7,0.1
4,13,125,3416,82,94006,94001,progeny,12X-082-010,F,2,344,18.33426147,39.15559008,26.89443191,1.732414965,35.2,40.88958629,26,10.11538462,22.1089583,0.1464,20.71,10.48,2.53,22.34,141.4617486,53.8,NA
4,13,126,3417,317,9882-41,9882-34,progeny,10X-317-143,M,1,337,17.99003662,39.95286406,26.73175006,1.800100414,34.6,41.37762732,16,9.125,11.7181406,0.1304,16.32,9.16,2.17,20.26,125.1533742,56,0.05
4,13,128,3419,317,9882-41,9882-34,progeny,10X-317-021,F,2,308,19.05433361,39.10561208,26.33260416,1.71298735,17.4,60.27941717,18,8.277777778,10.76780882,0.1401,19.24,10.11,2.42,28.75,137.3304782,49.4,0.03
4,13,129,3420,317,9882-41,9882-34,progeny,11X-317-242,F,2,338,18.29882392,40.68205694,26.46427243,1.529099114,29.3,46.13081701,24,9.083333333,16.88606051,0.0932,12.52,8.25,1.83,17.64,134.3347639,62,0.02
4,13,130,3421,317,9882-41,9882-34,progeny,10X-317-112,F,2,357,17.68044502,36.70452301,28.61281825,2.32607916,26.8,48.67596178,14,9.142857143,10.39867168,0.1379,17.49,9.74,2.22,21.05,126.831037,50.1,0.15
4,13,133,3424,317,9882-41,9882-34,progeny,10X-317-062,F,2,317,18.4898955,38.32608139,27.62270948,1.763546079,33.6,42.21251916,24,7.875,13.12400331,0.1241,17.4,10.47,2.03,22.1,140.2095085,50.3,0.12
4,13,134,3425,317,9882-41,9882-34,progeny,11X-317-256,M,2,335,18.67853198,39.10645822,26.91513629,1.817835382,31,44.51540184,24,8.541666667,15.11891465,0.1029,16.42,9.75,2.09,20.77,159.5724004,55,0.14
4,13,135,3426,317,9882-41,9882-34,progeny,10X-317-145,M,1,327,18.59379665,40.78597582,26.2666072,1.452029839,37.5,39.10421105,19,8.157894737,10.67356104,0.1381,17.15,10.4,2.08,21.75,124.1853729,49,0.06
4,13,138,3429,317,9882-41,9882-34,progeny,11X-317-004,M,1,336,18.40022133,39.01106476,26.69699318,1.928178907,42.4,35.71114623,27,7.666666667,13.95652536,0.1,14.36,9.22,1.96,20.18,143.6,53.8,0.2
4,13,139,3430,82,94006,94001,progeny,12X-082-013,F,1,309,18.35804366,39.30722771,26.92780651,1.862481152,34.5,41.4598975,25,7.64,12.80984405,0.1408,17.75,9.69,2.26,20.42,126.0653409,45.2,NA
4,13,140,3431,317,9882-41,9882-34,progeny,11X-317-288,M,2,313,18.48220503,37.88408105,27.44678401,1.814956633,38.1,38.65980825,34,8.029411765,18.37046304,0.087,13.45,8.95,1.78,19.12,154.5977011,54.3,0.18
4,13,142,3433,317,9882-41,9882-34,progeny,11X-317-074,M,2,294,18.82373753,36.51666148,27.89014616,1.700299194,26,49.53521226,16,9.75,12.94336173,0.1177,15.61,10.31,1.81,21.87,132.6253186,52.5,0.2
4,13,145,3436,317,9882-41,9882-34,progeny,10X-317-019,M,2,333,18.79982054,38.3423049,27.50643296,1.56641093,37.5,39.10421105,29,7.310344828,13.65022008,0.086,11.91,8.02,1.79,17.38,138.4883721,44.7,0.08
4,13,147,3438,317,9882-41,9882-34,progeny,11X-317-014,F,0,277,17.1061056,33.70858608,31.91016764,2.256637048,29.8,45.64630852,10,7.6,4.916592503,0.0698,10.14,7.49,1.67,16.51,145.2722063,51.3,0.005
4,13,148,3439,317,9882-41,9882-34,progeny,11X-317-100,F,1,290,19.3261545,37.67696957,27.5234249,1.527244155,32.1,43.51712308,25,7.68,13.24181303,0.165,16.28,9.02,2.22,19.88,98.66666667,59.3,0.07
4,13,151,3442,317,9882-41,9882-34,progeny,11X-317-080,M,0,350,17.61893888,35.88557986,29.27841263,2.318599744,28.3,47.12398058,15,8.266666667,9.079202769,0.1065,15.7,9.8,2.01,20.35,147.4178404,48.6,0.03
4,13,152,3443,317,9882-41,9882-34,progeny,11X-317-107,M,1,257,18.2830957,36.36364731,28.22009259,2.048235349,25,50.64105449,16,7.5,7.744025891,0.0801,13.05,7.93,1.98,17.43,162.9213483,47.1,0.01
4,13,154,3445,317,9882-41,9882-34,progeny,10X-317-041,M,2,335,18.93851121,38.9098248,26.99986466,1.575355105,35,41.05121019,27,8.444444444,16.36769773,0.1789,23.49,12.25,2.38,25.74,131.3024036,50.1,0.08
4,13,155,3446,317,9882-41,9882-34,progeny,11X-317-206,M,2,332,18.5711579,40.43095787,26.6511969,1.491156484,42,35.9689282,44,7.954545455,24.34734307,0.1312,17.91,9.97,2.1,21.46,136.5091463,59.4,0.001
4,13,156,3447,317,9882-41,9882-34,progeny,10X-317-117,M,2,364,18.50818929,37.94122132,27.37056186,1.586218466,35.4,40.72900863,22,8.909090909,14.89114918,0.1708,19.5,10.9,2.24,22.96,114.1686183,53.8,0.01
4,13,157,3448,317,9882-41,9882-34,progeny,10X-317-138,F,1,294,18.23527572,37.32835453,28.57260226,1.904443775,36,40.25347686,28,8.285714286,16.77610477,0.1495,19.01,8.92,2.63,20.14,127.1571906,55.9,0.04
4,13,160,3451,317,9882-41,9882-34,progeny,10X-317-082,F,1,284,18.3325395,35.64942349,28.99746883,2.371937478,33.5,42.29751615,20,8.25,11.44325124,0.1968,22.77,11.26,2.38,24.66,115.7012195,42.7,0.01
4,13,161,3452,317,9882-41,9882-34,progeny,10X-317-034,M,2,356,17.59547839,36.01404332,28.7381698,2.763016851,34,41.87529225,12,10.41666667,11.00342827,0.1238,15.62,10.39,1.88,21.63,126.1712439,54.2,0.02
4,13,164,3455,317,9882-41,9882-34,progeny,10X-317-026,F,1,304,18.49302558,37.56827211,28.34519204,1.935529396,26,49.53521226,18,8.944444444,12.02444588,0.0914,13.38,8.58,1.96,18.92,146.3894967,55.2,0.15
4,13,167,3458,317,9882-41,9882-34,progeny,11X-317-208,F,2,285,17.73062086,34.76036344,29.95477463,2.052161736,23.4,52.48595458,28,7.357142857,12.72345025,0.0983,15.66,9.56,2.1,21.04,159.3082401,43.4,0.05
4,13,170,3461,317,9882-41,9882-34,progeny,11X-317-258,F,1,277,18.13418863,39.28128842,27.80197149,1.909499329,28.5,46.92273745,19,8.631578947,12.1893795,0.1025,11.86,8.05,1.84,17.15,115.7073171,55.8,0.09
4,13,171,3462,317,9882-41,9882-34,progeny,11X-317-285,F,2,312,17.90569972,38.14210095,27.88035218,2.232979254,22,54.1788224,6,9.166666667,4.264712027,0.1412,15.94,9.59,2.03,20.41,112.8895184,48.4,0.1
4,13,172,3463,317,9882-41,9882-34,progeny,11X-317-179,M,0,304,18.94688095,35.9959092,27.3698822,2.573977786,26.5,48.99556736,10,8.4,5.953318079,0.1129,14.45,9.03,1.99,18.93,127.9893711,58.6,0.03
4,13,173,3464,317,9882-41,9882-34,progeny,10X-317-128,F,2,250,18.75906802,37.38225724,27.18123161,2.119893051,30.9,44.60795289,12,8.166666667,6.550220683,0.1112,13.81,8.68,1.95,18.43,124.1906475,59.3,0.16
4,13,177,3468,317,9882-41,9882-34,progeny,11X-317-156,F,2,293,18.74823445,38.70569442,26.82831352,1.902921814,31.2,44.33120805,18,9,12.15796357,0.0933,12.92,9.75,1.73,19.58,138.4780279,52.1,0.11
4,13,178,3469,317,9882-41,9882-34,progeny,11X-317-291,F,1,265,18.41462017,36.2286877,27.23918159,2.435871812,21,55.43407602,19,7.789473684,9.911724822,0.0895,11.23,8.79,1.73,18.71,125.4748603,51.1,0.05
4,13,179,3470,317,9882-41,9882-34,progeny,10X-317-065,M,2,319,18.30367541,37.23994006,27.79653172,1.987416082,28.2,47.22509709,9,10.11111111,7.484844497,0.1124,13.68,9.45,1.85,19.59,121.7081851,48.8,0.02
4,13,180,3471,317,9882-41,9882-34,progeny,11X-317-270,M,2,340,18.12218183,36.70119111,28.339645,1.893556698,32.5,43.1629436,30,8.9,20.11404696,0.0893,12.13,8.68,1.68,18.33,135.8342665,49.5,0.01
4,13,183,3474,317,9882-41,9882-34,progeny,11X-317-249,F,2,332,18.13353315,39.22980436,27.28270253,2.018942555,32.2,43.42814269,28,8.892857143,19.09302935,0.1102,13.6,8.62,1.85,18.66,123.4119782,52.8,0.09
4,13,184,3475,317,9882-41,9882-34,progeny,10X-317-170,F,2,267,18.81817516,38.59872226,26.78426943,1.906548669,23.3,52.60441295,8,8.25,4.586725274,0.0836,10.68,7.8,1.73,16.4,127.7511962,57.9,0.07
4,13,187,3478,317,9882-41,9882-34,progeny,11X-317-046,F,1,306,18.7037691,38.05506414,27.32923047,1.615633844,15,63.79700264,12,7.583333333,5.945464097,0.084,10.21,8.07,1.56,16.92,121.547619,57.1,0.03
4,13,189,3480,82,94006,94001,progeny,12X-082-006,F,1,299,18.6497629,38.11277397,27.4537775,1.416358357,22.8,53.20235424,23,8.130434783,12.93550775,0.1707,19.67,10.38,2.42,22.13,115.2314001,41.4,NA
4,13,190,3481,317,9882-41,9882-34,progeny,10X-317-096,F,2,285,18.27965855,35.06185503,29.15015656,1.931169002,18.5,58.74411745,8,9.25,5.874778262,0.1138,13.72,8.84,1.97,18.97,120.5623902,49.7,0.04
4,13,191,3482,82,94006,94001,progeny,12X-082-074,F,2,278,18.86893832,40.38838948,26.14127556,1.379181652,26,49.53521226,15,10,12.66061839,0.1399,18.66,10.34,2.18,22.25,133.3809864,47.3,NA
4,13,194,3485,82,94006,94001,progeny,12X-082-059,F,2,247,18.62193646,36.90243401,28.29351863,1.809391153,32.2,43.42814269,18,7.555555556,8.812167393,0.0835,14.45,8.71,2.14,18.96,173.0538922,50.1,NA
4,13,195,3486,82,94006,94001,progeny,12X-082-016,M,2,336,18.05162456,37.52970979,28.23428389,1.760984215,29,46.42535743,24,8.041666667,13.39103869,0.0853,10.8,8.03,1.68,16.95,126.6119578,54.3,NA
4,13,197,3488,317,9882-41,9882-34,progeny,10X-317-178,M,2,340,18.78363445,37.69923543,26.87599157,1.826273438,31,44.51540184,19,7.421052632,9.18130453,0.0743,10,8.11,1.54,17.46,134.589502,55.6,0.09
